"shot_id","GAME_ID","MATCHUP","LOCATION","W","FINAL_MARGIN","SHOT_NUMBER","PERIOD","GAME_CLOCK","SHOT_CLOCK","DRIBBLES","TOUCH_TIME","SHOT_DIST(ft)","PTS_TYPE","CLOSEST_DEFENDER","CLOSEST_DEFENDER_PLAYER_ID","CLOSE_DEF_DIST(ft)","FGM","PTS","player_name","player_id"
"28952","21400647","JAN 23, 2015 - NOP @ MIN","A","W","8","6","2","2:08","7.7","3","3.4","3.3","2","Dieng, Gorgui","203476","0.9","1","2","tyreke evans","201936"
"30049","21400522","JAN 07, 2015 - NOP @ CHA","A","L","-4","18","4","10:13","12.9","0","0.9","16","2","Maxiell, Jason","101131","5.2","1","2","anthony davis","203076"
"30173","21400408","DEC 21, 2014 - NOP @ OKC","A","W","2","11","2","2:49","12.1","0","0.6","6.4","2","Ibaka, Serge","201586","4","1","2","anthony davis","203076"
"30586","21400001","OCT 28, 2014 - NOP vs. ORL","H","W","17","17","3","5:41","15.2","1","2.1","0.9","2","O'Quinn, Kyle","203124","1.3","1","2","anthony davis","203076"
"30605","21400889","MAR 02, 2015 - NOP @ DAL","A","L","-9","9","3","11:42","6","0","1","18.5","2","Nowitzki, Dirk","1717","6.6","1","2","dante cunningham","201967"
"30958","21400618","JAN 19, 2015 - NOP @ NYK","A","L","-7","7","4","9:43","12.7","1","1.6","4.6","2","Stoudemire, Amar'e","2405","1.8","1","2","alexis ajinca","201582"
"30997","21400437","DEC 26, 2014 - NOP vs. SAS","H","W","7","3","4","10:51","2.8","1","1.9","10.6","2","Baynes, Aron","203382","2","1","2","alexis ajinca","201582"
"31462","21400684","JAN 28, 2015 - TOR vs. SAC","H","W","17","9","3","4:35","12.3","14","11.9","17.7","2","Collison, Darren","201954","2.8","1","2","kyle lowry","200768"
"31746","21400410","DEC 22, 2014 - TOR @ CHI","A","L","-9","8","2","0:01","0","0","0.5","2.9","2","Noah, Joakim","201149","3.5","1","2","kyle lowry","200768"
"31829","21400353","DEC 14, 2014 - TOR @ NYK","A","W","5","18","5","2:03","8.5","3","2.9","19","2","Calderon, Jose","101181","5.8","1","2","kyle lowry","200768"
"32147","21400040","NOV 02, 2014 - TOR @ MIA","A","L","-5","1","1","6:54","8.3","2","5.8","5.4","2","Cole, Norris","202708","2.4","1","2","kyle lowry","200768"
"32397","21400493","JAN 02, 2015 - TOR @ GSW","A","L","-21","7","3","11:05","12.5","0","0.5","1.9","2","Speights, Marreese","201578","3.8","1","2","terrence ross","203082"
"32421","21400457","DEC 28, 2014 - TOR @ DEN","A","W","14","6","3","10:54","19.8","0","0","2.2","2","Lawson, Ty","201951","5.4","1","2","terrence ross","203082"
"32482","21400387","DEC 19, 2014 - TOR @ DET","A","W","10","11","3","8:11","12.3","0","1","24.1","3","Caldwell-Pope, Kentavious","203484","3.1","1","3","terrence ross","203082"
"32597","21400248","NOV 30, 2014 - TOR @ LAL","A","L","-7","7","4","4:34","8","2","1.9","17.5","2","Hill, Jordan","201941","4.9","1","2","terrence ross","203082"
"32823","21400707","JAN 31, 2015 - TOR @ WAS","A","W","4","7","3","5:08","11.2","0","0.6","7","2","Seraphin, Kevin","202338","3.3","1","2","amir johnson","101161"
"33572","21400215","NOV 26, 2014 - TOR @ ATL","A","W","11","9","4","10:11","12.7","0","0.6","24.6","3","Teague, Jeff","201952","3.4","1","3","greivis vasquez","202349"
"33959","21400565","JAN 12, 2015 - TOR vs. DET","H","L","-3","8","2","0:05","0","5","4.9","11","2","Monroe, Greg","202328","4.4","1","2","lou williams","101150"
"34043","21400457","DEC 28, 2014 - TOR @ DEN","A","W","14","13","4","10:54","3.3","0","1","22.5","2","Chandler, Wilson","201163","5.1","1","2","lou williams","101150"
"34493","21400507","JAN 04, 2015 - TOR @ PHX","A","L","-16","1","1","0:09","3.4","4","6","6.2","2","Morris, Marcus","202694","3.2","1","2","james johnson","201949"
"34529","21400410","DEC 22, 2014 - TOR @ CHI","A","L","-9","3","2","10:20","14","11","10.4","3.3","2","Mirotic, Nikola","202703","2.8","1","2","james johnson","201949"
"34757","21400772","FEB 08, 2015 - TOR vs. SAS","H","W","5","7","3","4:24","9","3","4.3","6.1","2","Duncan, Tim","1495","2","1","2","jonas valanciunas","202685"
"35297","21400641","JAN 23, 2015 - TOR @ PHI","A","W","5","4","1","2:47","12","0","0.8","24.1","3","Covington, Robert","203496","5.5","1","3","patrick patterson","202335"
"35762","21400724","FEB 02, 2015 - DAL vs. MIN","H","W","6","15","3","2:35","8.3","3","3.5","23.9","3","Brown, Lorenzo","203485","4.1","1","3","mnta ellis","101145"
"35835","21400678","JAN 27, 2015 - DAL vs. MEM","H","L","-19","15","4","7:37","16.8","7","7.5","20","2","Green, Jeff","201145","7.2","1","2","mnta ellis","101145"
"35953","21400572","JAN 13, 2015 - DAL @ SAC","A","W","4","16","4","5:37","12.2","12","11.7","5","2","McCallum, Ray","203492","2.7","1","2","mnta ellis","101145"
"36022","21400503","JAN 04, 2015 - DAL @ CLE","A","W","19","14","3","6:12","21.3","0","0.8","5.6","2","Harris, Joe","203925","2.4","1","2","mnta ellis","101145"
"36163","21400372","DEC 17, 2014 - DAL @ DET","A","W","11","14","3","3:52","17.6","6","5.8","18","2","Caldwell-Pope, Kentavious","203484","2.8","1","2","mnta ellis","101145"
"36173","21400367","DEC 16, 2014 - DAL @ NYK","A","W","20","4","2","3:25","14.2","10","9.5","9.4","2","Hardaway Jr., Tim","203501","2.5","1","2","mnta ellis","101145"
"36209","21400323","DEC 10, 2014 - DAL vs. NOP","H","W","5","4","1","5:05","9.5","0","1.5","24.3","3","Babbitt, Luke","202337","11.1","1","3","mnta ellis","101145"
"37096","21400702","JAN 30, 2015 - DAL @ MIA","A","W","21","8","4","3:06","2","4","6.5","25","3","Johnson, Tyler","204020","4","1","3","jose juan barea","200826"
"37476","21400762","FEB 07, 2015 - DAL vs. POR","H","W","10","14","4","1:57","11.9","0","0.9","22.3","3","Lillard, Damian","203081","3.7","1","3","devin harris","2734"
"37502","21400706","JAN 31, 2015 - DAL @ ORL","A","W","15","4","2","1:52","5.3","0","0.9","24.6","3","Green, Willie","2584","5.3","1","3","devin harris","2734"
"37797","21400019","OCT 30, 2014 - DAL vs. UTA","H","W","18","1","2","9:48","18.8","5","5.4","25.2","3","Burks, Alec","202692","5.4","1","3","devin harris","2734"
"37825","21400706","JAN 31, 2015 - DAL @ ORL","A","W","15","2","1","6:31","15.4","0","1","2.6","2","Payton, Elfrid","203901","1.8","1","2","greg smith","202962"
"37902","21400797","FEB 11, 2015 - DAL vs. UTA","H","W","5","1","1","3:34","10.8","2","3.4","11.3","2","Burke, Trey","203504","2","1","2","charlie villanueva","101111"
"37950","21400724","FEB 02, 2015 - DAL vs. MIN","H","W","6","4","2","7:10","19.7","0","0.6","1.8","2","Pekovic, Nikola","201593","5.9","1","2","charlie villanueva","101111"
"38109","21400874","FEB 28, 2015 - DAL vs. BKN","H","L","-10","1","1","2:46","19.3","0","1.1","2.9","2","Anderson, Alan","101187","2.4","1","2","al farouq aminu","202329"
"38658","21400439","DEC 26, 2014 - DAL vs. LAL","H","W","4","7","3","6:22","16.4","1","1.7","5.8","2","Price, Ronnie","101179","3.2","1","2","chandler parsons","202718"
"38697","21400372","DEC 17, 2014 - DAL @ DET","A","W","11","7","1","1:30","20","5","4.6","5.8","2","Monroe, Greg","202328","2","1","2","chandler parsons","202718"
"38949","21400106","NOV 11, 2014 - DAL vs. SAC","H","W","8","18","4","2:58","6.1","0","0.9","24.5","3","Gay, Rudy","200752","4.2","1","3","chandler parsons","202718"
"39123","21400616","JAN 19, 2015 - DAL @ MEM","A","W","8","2","2","5:12","0","1","1.7","28","3","Carter, Vince","1713","4.5","1","3","richard jefferson","2210"
"39154","21400511","JAN 05, 2015 - DAL @ BKN","A","W","8","2","1","1:13","19.5","0","0.8","4.1","2","Jack, Jarrett","101127","4.5","1","2","richard jefferson","2210"
"40691","21400103","NOV 11, 2014 - ORL @ TOR","A","L","-4","7","2","3:47","17.6","9","6.8","10.8","2","DeRozan, DeMar","201942","4.2","1","2","tobias harris","202699"
"40894","21400670","JAN 26, 2015 - ORL @ MEM","A","L","-9","1","1","3:13","12.8","4","3.8","4.4","2","Lee, Courtney","201584","2.1","1","2","evan fournier","203095"
"41440","21400072","NOV 07, 2014 - ORL vs. MIN","H","W","9","4","4","8:13","10.2","0","0.7","3.5","2","Dieng, Gorgui","203476","4.8","1","2","aaron gordon","203932"
"41924","21400858","FEB 27, 2015 - ORL @ ATL","A","L","-7","7","2","1:59","20.3","5","4.2","1.3","2","Millsap, Paul","200794","1.7","1","2","victor oladipo","203506"
"41976","21400803","FEB 20, 2015 - ORL vs. NOP","H","W","11","17","4","5:22","20.9","2","2.2","3.8","2","Evans, Tyreke","201936","9.3","1","2","victor oladipo","203506"
"42839","21400485","JAN 02, 2015 - ORL vs. BKN","H","L","-2","10","4","4:48","13.4","4","4.2","2.6","2","Williams, Deron","101114","4.6","1","2","elfrid payton","203901"
"42981","21400199","NOV 24, 2014 - ORL @ CLE","A","L","-32","7","4","2:12","2.2","0","1.5","24.4","3","Cherry, Will","203805","0","1","3","elfrid payton","203901"
"43244","21400292","DEC 06, 2014 - ORL @ SAC","A","W","9","1","1","11:04","8.1","0","0.8","9.8","2","Hollins, Ryan","200797","5.7","1","2","kyle oquinn","203124"
"43602","21400629","JAN 21, 2015 - ORL @ DET","A","L","-10","17","3","8:28","12.2","0","0.7","16.1","2","Drummond, Andre","203083","6.4","1","2","nikola vucevic","202696"
"43935","21400212","NOV 26, 2014 - ORL vs. GSW","H","L","-15","5","1","5:34","15.7","0","0","2.1","2","Bogut, Andrew","101106","0.2","1","2","nikola vucevic","202696"
"44465","21400883","MAR 01, 2015 - CLE @ HOU","A","L","-2","4","4","8:17","6.4","0","1.5","24.3","3","Brewer, Corey","201147","3.4","1","3","matthew dellavedova","203521"
"45172","21400466","DEC 30, 2014 - CLE @ ATL","A","L","-8","4","1","5:09","12.1","5","4.1","1.8","2","Brand, Elton","1882","1.4","1","2","kyrie irving","202681"
"45200","21400416","DEC 23, 2014 - CLE vs. MIN","H","W","21","5","2","10:14","20.1","0","0.8","3.5","2","Adrien, Jeff","202399","5.4","1","2","kyrie irving","202681"
"45227","21400401","DEC 21, 2014 - CLE vs. MEM","H","W","14","13","4","6:24","9.5","17","14.1","12.6","2","Dos Santos, Atila","202235","3.3","1","2","kyrie irving","202681"
"45334","21400281","DEC 05, 2014 - CLE @ TOR","A","W","14","5","3","11:04","13.4","12","9.9","3.1","2","Valanciunas, Jonas","202685","2.5","1","2","kyrie irving","202681"
"46135","21400700","JAN 30, 2015 - CLE vs. SAC","H","W","11","15","4","9:12","21","2","4","1.4","2","Sessions, Ramon","201196","3.9","1","2","lebron james","2544"
"47000","21400479","DEC 31, 2014 - CLE vs. MIL","H","L","-16","3","1","9:22","14.4","0","1.4","3.4","2","O'Bryant, Johnny","203948","1.3","1","2","tristan thompson","202684"
"47110","21400211","NOV 26, 2014 - CLE vs. WAS","H","W","26","1","2","11:38","2.2","0","1","16.3","2","Seraphin, Kevin","202338","5.5","1","2","tristan thompson","202684"
"47118","21400199","NOV 24, 2014 - CLE vs. ORL","H","W","32","5","2","3:42","22.7","1","1.2","3.9","2","Oladipo, Victor","203506","9.4","1","2","tristan thompson","202684"
"47629","21400433","DEC 26, 2014 - CLE @ ORL","A","W","9","3","1","7:22","7","0","0.8","3.2","2","Payton, Elfrid","203901","2.9","1","2","kevin love","201567"
"47832","21400186","NOV 22, 2014 - CLE vs. TOR","H","L","-17","8","3","9:47","14.3","1","1.6","6","2","Lowry, Kyle","200768","2","1","2","kevin love","201567"
"47868","21400147","NOV 17, 2014 - CLE vs. DEN","H","L","-9","8","2","3:46","24","0","0.6","0.8","2","Mozgov, Timofey","202389","3.8","1","2","kevin love","201567"
"48087","21400561","JAN 11, 2015 - CLE @ SAC","A","L","-19","1","2","6:49","14","0","1","24.3","3","Stauskas, Nik","203917","5.4","1","3","joe harris","203925"
"48226","21400490","JAN 02, 2015 - IND @ MIL","A","W","3","9","4","6:13","9.8","0","0.6","8","2","Henson, John","203089","4","1","2","lavoy allen","202730"
"48309","21400238","NOV 29, 2014 - IND @ CLE","A","L","-12","2","1","1:48","23.7","0","1.5","1","2","Waiters, Dion","203079","3","1","2","lavoy allen","202730"
"48834","21400705","JAN 31, 2015 - IND vs. SAC","H","L","-5","3","2","7:56","11.5","1","1.4","6.8","2","Stauskas, Nik","203917","1.5","1","2","luis scola","2449"
"48962","21400448","DEC 27, 2014 - IND @ BKN","A","W","25","7","4","8:30","20.2","0","0.6","2.5","2","Anderson, Alan","101187","6","1","2","luis scola","2449"
"49084","21400230","NOV 28, 2014 - IND vs. ORL","H","W","15","4","1","1:39","16.1","1","1.4","4.3","2","O'Quinn, Kyle","203124","1.2","1","2","luis scola","2449"
"49134","21400135","NOV 15, 2014 - IND @ CHI","A","W","9","10","3","8:22","14.5","0","0.4","1.5","2","Noah, Joakim","201149","2.9","1","2","luis scola","2449"
"49501","21400032","NOV 01, 2014 - IND @ ATL","A","L","-10","1","1","9:17","0","1","1.4","3.9","2","Millsap, Paul","200794","4","1","2","donald sloan","202388"
"49768","21400774","FEB 09, 2015 - IND vs. SAS","H","L","-2","3","3","0:57","10.1","0","0.8","22.5","3","Mills, Patty","201988","6.5","1","3","cj watson","201228"
"49966","21400333","DEC 12, 2014 - IND @ TOR","A","L","-12","2","1","6:28","17.2","1","1.3","24.3","3","Ross, Terrence","203082","6","1","3","cj watson","201228"
"50059","21400856","FEB 27, 2015 - IND vs. CLE","H","W","7","6","3","4:09","18.8","0","0.7","26.5","3","Shumpert, Iman","202697","10","1","3","cj miles","101139"
"51211","21400747","FEB 06, 2015 - IND vs. CLE","H","W","4","10","4","4:01","11","0","1","19","2","Mozgov, Timofey","202389","7.9","1","2","roy hibbert","201579"
"51214","21400731","FEB 04, 2015 - IND vs. DET","H","W","5","1","1","5:55","8.9","0","1","8.5","2","Drummond, Andre","203083","3.2","1","2","roy hibbert","201579"
"51223","21400731","FEB 04, 2015 - IND vs. DET","H","W","5","10","4","7:55","24","0","1.1","0.3","2","Martin, Cartier","201858","3.3","1","2","roy hibbert","201579"
"51242","21400694","JAN 29, 2015 - IND vs. NYK","H","W","21","8","3","9:38","10.2","0","1.2","17.7","2","Amundson, Lou","200811","5.6","1","2","roy hibbert","201579"
"51483","21400317","DEC 10, 2014 - IND vs. LAC","H","L","-7","4","3","11:25","8.6","0","0.8","19.7","2","Jordan, DeAndre","201599","9.3","1","2","roy hibbert","201579"
"51569","21400112","NOV 12, 2014 - IND @ MIA","A","W","6","7","3","10:40","11","0","1.1","0.8","2","Bosh, Chris","2547","1.1","1","2","roy hibbert","201579"
"51814","21400662","JAN 25, 2015 - IND @ ORL","A","W","7","12","3","3:50","11.6","1","2.3","20.4","2","Frye, Channing","101112","4.8","1","2","david west","2561"
"51827","21400644","JAN 23, 2015 - IND @ MIA","A","L","-2","10","3","11:03","23.8","0","0.7","2.3","2","Andersen, Chris","2365","1.1","1","2","david west","2561"
"52721","21400835","FEB 23, 2015 - BOS @ PHX","A","W","5","1","1","9:22","16.3","1","0.6","1.5","2","Len, Alex","203458","5.2","1","2","avery bradley","202340"
"53123","21400385","DEC 19, 2014 - BOS vs. MIN","H","W","16","2","1","10:22","22","1","2.2","1.7","2","LaVine, Zach","203897","4.3","1","2","avery bradley","202340"
"53266","21400176","NOV 21, 2014 - BOS @ MEM","A","L","-17","3","2","6:22","14.3","0","0.8","20.6","2","Lee, Courtney","201584","4.8","1","2","avery bradley","202340"
"53399","21400006","OCT 29, 2014 - BOS vs. BKN","H","W","16","6","2","8:08","11.7","1","1.2","6.5","2","Jack, Jarrett","101127","1.9","1","2","avery bradley","202340"
"53548","21400591","JAN 16, 2015 - BOS vs. CHI","H","L","-16","3","1","0:41","20.8","2","2.5","3.1","2","Gasol, Pau","2200","2.4","1","2","marcus thornton","201977"
"54208","21400829","FEB 22, 2015 - BOS @ LAL","A","L","-7","17","5","0:54","24","0","0","3.3","2","Johnson, Wesley","202325","1.5","1","2","evan turner","202323"
"54470","21400357","DEC 15, 2014 - BOS @ PHI","A","W","18","5","3","0:10","4","17","15.7","16.4","2","Shved, Alexey","203144","4.7","1","2","evan turner","202323"
"54662","21400763","FEB 07, 2015 - BOS @ MIL","A","L","-3","7","2","4:11","9.1","0","1","7.7","2","Antetokounmpo, Giannis","203507","4.5","1","2","jared sullinger","203096"
"55003","21400404","DEC 21, 2014 - BOS @ MIA","A","L","-16","3","1","7:36","10.4","0","1.2","5","2","Williams, Shawne","200761","2.7","1","2","jared sullinger","203096"
"55245","21400074","NOV 07, 2014 - BOS vs. IND","H","W","3","9","3","6:40","13","0","1.7","6.6","2","Scola, Luis","2449","2.7","1","2","jared sullinger","203096"
"55500","21400614","JAN 19, 2015 - BOS @ LAC","A","L","-9","4","1","1:14","21.3","0","1.1","5.8","2","Barnes, Matt","2440","2.1","1","2","brandon bass","101138"
"55683","21400265","DEC 03, 2014 - BOS vs. DET","H","W","7","6","3","1:09","10.6","0","2.1","16.6","2","Drummond, Andre","203083","5.2","1","2","brandon bass","101138"
"56285","21400302","DEC 08, 2014 - BOS @ WAS","A","L","-1","10","4","0:40","23.7","0","1.4","7.7","2","Wall, John","202322","5.3","1","2","kelly olynyk","203482"
"56800","21400371","DEC 17, 2014 - BOS vs. ORL","H","W","17","7","2","1:33","15","0","0.6","23.2","3","Harris, Tobias","202699","8","1","3","jeff green","201145"
"57817","21400249","DEC 01, 2014 - SAS @ PHI","A","W","6","2","1","1:57","16.1","1","2.7","10.2","2","McDaniels, KJ","203909","2.6","1","2","manu ginobili","1938"
"58430","21400757","FEB 06, 2015 - SAS vs. MIA","H","W","13","8","2","0:47","7.2","0","1.7","4.5","2","Andersen, Chris","2365","1.4","1","2","kawhi leonard","202695"
"59206","21400499","JAN 03, 2015 - SAS vs. WAS","H","W","9","8","4","2:36","2.6","2","2.2","0.9","2","Gortat, Marcin","101162","0.8","1","2","boris diaw","2564"
"59384","21400139","NOV 15, 2014 - SAS @ SAC","A","L","-3","1","1","4:04","9","0","1","26.1","3","Thompson, Jason","201574","6.6","1","3","boris diaw","2564"
"59422","21400069","NOV 06, 2014 - SAS @ HOU","A","L","-17","4","3","7:25","18","1","2.5","24.6","3","Harden, James","201935","16","1","3","boris diaw","2564"
"59609","21400595","JAN 16, 2015 - SAS vs. POR","H","W","14","3","2","6:08","19.2","0","0.8","24.2","3","Aldridge, LaMarcus","200746","6.2","1","3","danny green","201980"
"59679","21400499","JAN 03, 2015 - SAS vs. WAS","H","W","9","9","4","6:39","6.8","3","3.5","1.4","2","Beal, Bradley","203078","1.2","1","2","danny green","201980"
"59874","21400249","DEC 01, 2014 - SAS @ PHI","A","W","6","8","4","4:07","6","0","0.9","22.2","3","Thompson, Hollis","203138","7.1","1","3","danny green","201980"
"59932","21400152","NOV 17, 2014 - SAS vs. PHI","H","W","25","9","4","5:05","15.5","0","1.1","24.3","3","Wroten, Tony","203100","7.9","1","3","danny green","201980"
"60088","21400663","JAN 25, 2015 - SAS vs. MIL","H","W","6","2","2","2:43","12.4","0","0.6","0.5","2","Mayo, O.J.","201564","4.8","1","2","aron baynes","203382"
"60223","21400159","NOV 19, 2014 - SAS @ CLE","A","W","2","4","3","3:58","23.8","0","1.2","1.3","2","Love, Kevin","201567","4.5","1","2","aron baynes","203382"
"60426","21400689","JAN 28, 2015 - SAS vs. CHA","H","W","9","2","1","10:44","14.7","2","2.5","3.9","2","Roberts, Brian","203148","2","1","2","tony parker","2225"
"60754","21400102","NOV 10, 2014 - SAS @ LAC","A","W","4","10","4","11:02","18.5","4","3.5","6.2","2","Farmar, Jordan","200770","2.9","1","2","tony parker","2225"
"61510","21400391","DEC 19, 2014 - DEN vs. LAC","H","W","3","2","4","8:39","21.2","1","0.9","5.2","2","Redick, JJ","200755","7.6","1","2","alonzo gee","202087"
"61688","21400782","FEB 09, 2015 - DEN vs. OKC","H","L","-10","10","2","1:19","17.6","4","5.5","2.8","2","Collison, Nick","2555","2","1","2","wilson chandler","201163"
"61780","21400666","JAN 25, 2015 - DEN vs. WAS","H","L","-2","7","3","10:41","15.5","0","1.1","26.7","3","Pierce, Paul","1718","8.2","1","3","wilson chandler","201163"
"61834","21400606","JAN 17, 2015 - DEN vs. MIN","H","L","-8","8","3","7:35","6.7","2","5.8","6.4","2","Hummel, Robbie","203133","2.2","1","2","wilson chandler","201163"
"61850","21400594","JAN 16, 2015 - DEN @ DAL","A","L","-8","8","2","3:55","18.6","0","1.1","25.7","3","Parsons, Chandler","202718","5.2","1","3","wilson chandler","201163"
"62332","21400530","JAN 07, 2015 - DEN vs. ORL","H","W","3","5","4","7:51","12.5","0","0.8","25.5","3","Ridnour, Luke","2557","5.5","1","3","nate robinson","101126"
"62664","21400693","JAN 29, 2015 - DEN @ MEM","A","L","-30","3","2","4:14","11.4","3","3.6","0.9","2","Calathes, Nick","201979","0.7","1","2","ty lawson","201951"
"63139","21400168","NOV 19, 2014 - DEN vs. OKC","H","W","7","8","3","9:25","20.4","3","3.6","12.5","2","Lamb, Jeremy","203087","3.6","1","2","ty lawson","201951"
"63146","21400147","NOV 17, 2014 - DEN @ CLE","A","W","9","2","1","4:08","21","3","2.3","21.3","2","Waiters, Dion","203079","5.2","1","2","ty lawson","201951"
"63229","21400067","NOV 05, 2014 - DEN @ SAC","A","L","-22","4","2","3:57","23","1","2","2.5","2","Cousins, DeMarcus","202326","7.6","1","2","ty lawson","201951"
"63341","21400747","FEB 06, 2015 - CLE @ IND","A","L","-4","6","3","6:35","24","1","0.3","1","2","Hill, Solomon","203524","3.2","1","2","timofey mozgov","202389"
"63398","21400643","JAN 23, 2015 - CLE vs. CHA","H","W","39","3","2","11:21","15.5","0","0.8","3.7","2","Neal, Gary","202390","2.4","1","2","timofey mozgov","202389"
"63553","21400295","DEC 07, 2014 - DEN @ ATL","A","L","-12","2","2","7:17","14","1","3","3.5","2","Scott, Mike","203118","3.6","1","2","timofey mozgov","202389"
"64093","21400354","DEC 14, 2014 - DEN vs. SAS","H","L","-8","6","1","3:16","18.2","2","2.4","17.7","2","Belinelli, Marco","201158","4.4","1","2","arron afflalo","201167"
"64799","21400606","JAN 17, 2015 - DEN vs. MIN","H","L","-8","3","2","10:17","18.5","0","1.1","7","2","Young, Thaddeus","201152","3.8","1","2","darrell arthur","201589"
"64893","21400304","DEC 08, 2014 - DEN @ TOR","A","L","-5","7","4","10:19","24","0","0","4.5","2","Valanciunas, Jonas","202685","2.3","1","2","darrell arthur","201589"
"64965","21400147","NOV 17, 2014 - DEN @ CLE","A","W","9","5","4","7:02","6.1","0","0.8","26.7","3","Love, Kevin","201567","5","1","3","darrell arthur","201589"
"66944","21400491","JAN 02, 2015 - PHX vs. PHI","H","W","16","2","1","5:45","14.6","10","8.5","0.6","2","Noel, Nerlens","203457","2.3","1","2","goran dragic","201609"
"67128","21400284","DEC 05, 2014 - PHX @ DAL","A","W","12","2","1","7:24","21.3","0","1.3","24.3","3","Ellis, Monta","101145","6.5","1","3","goran dragic","201609"
"67179","21400232","NOV 28, 2014 - PHX @ DEN","A","L","-25","8","2","3:27","20.9","0","0.8","3.4","2","Lawson, Ty","201951","3.3","1","2","goran dragic","201609"
"67249","21400148","NOV 17, 2014 - PHX @ BOS","A","W","4","15","4","0:47","13","0","0.8","1.1","2","Zeller, Tyler","203092","2.5","1","2","goran dragic","201609"
"67256","21400141","NOV 15, 2014 - PHX @ LAC","A","L","-13","7","1","0:50","21.5","1","1.4","4","2","Crawford, Jamal","2037","10.6","1","2","goran dragic","201609"
"68036","21400880","MAR 01, 2015 - BOS vs. GSW","H","L","-5","6","2","9:57","5.8","11","9.4","2.4","2","Lee, David","101135","2.4","1","2","isaiah thomas","202738"
"68145","21400756","FEB 06, 2015 - PHX vs. UTA","H","W","7","6","4","11:31","16.6","1","2","24.5","3","Burke, Trey","203504","3.8","1","3","isaiah thomas","202738"
"68844","21400531","JAN 07, 2015 - PHX @ MIN","A","W","2","7","3","3:33","19.7","0","1.1","3.2","2","Muhammad, Shabazz","203498","2.1","1","2","marcus morris","202694"
"69623","21400369","DEC 17, 2014 - PHX @ CHA","A","W","5","7","1","2:48","10.5","3","2.5","4.1","2","Jefferson, Al","2744","3.8","1","2","eric bledsoe","202339"
"69805","21400173","NOV 21, 2014 - PHX @ PHI","A","W","26","3","2","0:21","9.6","10","11.1","25","3","Gordon, Drew","204079","6.2","1","3","eric bledsoe","202339"
"70235","21400897","MAR 04, 2015 - PHX @ ORL","A","W","5","2","1","9:47","14.2","0","0.7","12.5","2","Vucevic, Nikola","202696","5.1","1","2","markieff morris","202693"
"70499","21400650","JAN 23, 2015 - PHX vs. HOU","H","L","-2","11","4","8:13","10.1","0","0.1","3.7","2","Motiejunas, Donatas","202700","3.5","1","2","markieff morris","202693"
"70722","21400393","DEC 20, 2014 - PHX @ NYK","A","W","9","14","3","2:01","16.2","0","0.7","13.1","2","Dalembert, Samuel","2223","5.8","1","2","markieff morris","202693"
"70730","21400369","DEC 17, 2014 - PHX @ CHA","A","W","5","6","2","3:00","5.2","4","4.7","7.7","2","Kidd-Gilchrist, Michael","203077","2.5","1","2","markieff morris","202693"
"70833","21400260","DEC 02, 2014 - PHX vs. IND","H","W","17","14","3","4:38","17.6","2","1.7","1.7","2","West, David","2561","1.9","1","2","markieff morris","202693"
"71147","21400761","FEB 07, 2015 - PHI vs. CHA","H","W","8","15","4","4:28","11.1","0","1.1","25.6","3","Stephenson, Lance","202362","5","1","3","robert covington","203496"
"71846","21400405","DEC 21, 2014 - PHI @ ORL","A","W","8","7","2","5:04","16.6","1","2.4","4","2","Vucevic, Nikola","202696","1.5","1","2","nerles noel","203457"
"72928","21400708","JAN 31, 2015 - PHI @ ATL","A","L","-6","5","3","0:27","5.2","0","1","23.5","3","Horford, Al","201143","19","1","3","kj mcdaniels","203909"
"73539","21400235","NOV 29, 2014 - PHI vs. DAL","H","L","-7","3","1","7:33","21.4","0","1.1","24.4","3","Parsons, Chandler","202718","6.9","1","3","hollis thompson","203138"
"74315","21400073","NOV 07, 2014 - PHI vs. CHI","H","L","-3","4","2","9:38","8.7","0","2.1","20.1","2","Gibson, Taj","201959","4.7","1","2","luc mbah a moute","201601"
"74415","21400708","JAN 31, 2015 - PHI @ ATL","A","L","-6","3","3","5:59","7.1","0","1","14.8","2","Bazemore, Kent","203145","5.9","1","2","henry sims","203156"
"74440","21400654","JAN 24, 2015 - PHI @ MEM","A","L","-18","2","1","0:39","15.3","0","2.4","14.9","2","Koufos, Kosta","201585","4.7","1","2","henry sims","203156"
"75407","21400811","FEB 20, 2015 - MIL vs. DEN","H","W","8","6","4","8:38","12.3","0","1.5","1.6","2","Chandler, Wilson","201163","4","1","2","jared dudley","201162"
"75948","21400524","JAN 07, 2015 - MIL @ PHI","A","W","20","10","4","3:40","16","0","1","23.3","3","Covington, Robert","203496","4.6","1","3","oj mayo","201564"
"76064","21400360","DEC 15, 2014 - MIL @ PHX","A","W","2","4","4","11:32","12","0","1","22.3","3","Tolliver, Anthony","201229","4.8","1","3","oj mayo","201564"
"76081","21400312","DEC 09, 2014 - MIL @ OKC","A","L","-13","12","4","4:52","20.4","2","2","8.7","2","Morrow, Anthony","201627","0.5","1","2","oj mayo","201564"
"76139","21400226","NOV 28, 2014 - MIL @ DET","A","W","16","8","3","11:36","13.2","2","2.2","14","2","Monroe, Greg","202328","3","1","2","oj mayo","201564"
"76701","21400459","DEC 29, 2014 - MIL @ CHA","A","W","10","17","4","0:17","15","0","1.6","1.9","2","Zeller, Cody","203469","2.7","1","2","brandon knight","202688"
